province;red;green;blue;name;
8468;180;191;84;x;
8469;124;194;241;x;
8470;49;196;125;x;
8471;124;75;133;x;
8472;117;40;129;x;
8473;66;228;32;x;
8474;158;185;147;x;
8475;8;220;17;x;
8476;146;58;204;x;
8477;208;125;49;x;
8478;80;57;69;x;
8479;225;166;132;x;
8480;20;23;104;x;
8481;161;168;238;x;
8482;252;172;39;x;
8483;241;71;55;x;
8484;126;241;202;x;
8485;67;231;0;x;
8486;153;16;36;x;
8487;51;136;18;x;
8488;128;124;114;x;
8489;213;57;229;x;
8490;26;171;20;x;
8491;143;176;206;x;
8492;98;158;20;x;
8493;202;254;218;x;
8494;29;27;249;x;
8495;101;10;29;x;
8496;23;72;38;x;
8497;70;180;127;x;
8498;223;238;157;x;
8499;227;183;236;x;
8500;100;172;131;x;
8501;192;98;3;x;
8502;62;54;117;x;
8503;192;222;128;x;
8504;143;148;185;x;
8505;99;64;212;x;
8506;246;47;30;x;
8507;59;119;217;x;
8508;33;56;111;x;
8509;160;203;202;x;
8510;45;131;50;x;
8511;38;84;149;x;
8512;80;34;102;x;
8513;182;51;81;x;
8514;199;33;23;x;
8515;80;84;209;x;
8516;216;157;14;x;
8517;75;8;210;x;
8518;221;169;158;x;
8519;32;239;148;x;
8520;23;67;206;x;
8521;211;148;205;x;
8522;145;70;186;x;
8523;33;63;218;x;
8524;86;33;29;x;
8525;91;27;149;x;
8526;4;135;3;x;
8527;76;172;200;x;
8528;155;12;167;x;
8529;88;67;240;x;
8530;244;27;107;x;
8531;26;107;197;x;
8532;3;224;241;x;
8533;44;15;215;x;
8534;28;154;151;x;
8535;3;225;95;x;
8536;210;51;155;x;
8537;172;242;75;x;
8538;209;81;111;x;
8539;102;30;226;x;
8540;199;124;77;x;
8541;242;192;84;x;
8542;29;95;48;x;
8543;176;177;161;x;
8544;146;19;219;x;
8545;152;209;26;x;
8546;208;242;210;x;
8547;9;144;2;x;
8548;223;16;254;x;
8549;206;172;99;x;
8550;89;253;109;x;
8551;21;27;70;x;
8552;189;201;65;x;
8553;117;221;186;x;
8554;22;141;15;x;
8555;90;250;108;x;
8556;165;100;108;x;
8557;76;252;128;x;
8558;210;74;218;x;
8559;179;21;204;x;
8560;122;59;130;x;
8561;40;39;52;x;
8562;249;248;49;x;
8563;145;141;75;x;
8564;194;77;228;x;
8565;26;86;17;x;
8566;77;47;82;x;
8567;221;124;243;x;
8568;215;97;92;x;
8569;213;124;192;x;
8570;155;219;197;x;
8571;139;174;30;x;
8572;155;118;191;x;
8573;160;73;21;x;
8574;5;67;133;x;
8575;92;195;253;x;
8576;8;32;220;x;
8577;138;82;132;x;
8578;129;231;29;x;
8579;69;229;40;x;
8580;91;215;115;x;
8581;177;172;226;x;
8582;210;71;112;x;
8583;84;32;193;x;
8584;127;199;7;x;
8585;1;164;201;x;
8586;65;13;227;x;
8587;51;89;248;x;
8588;203;190;206;x;
8589;168;84;2;x;
8590;81;230;118;x;
8591;77;234;219;x;
8592;164;185;122;x;
8593;8;148;243;x;
8594;86;191;44;x;
8595;185;209;190;x;
8596;225;173;175;x;
8597;211;177;82;x;
8598;243;44;35;x;
8599;39;155;157;x;
8600;70;97;58;x;
8601;81;99;17;x;
8602;134;5;21;x;
8603;205;193;67;x;
8604;64;0;113;x;
8605;142;187;36;x;
8606;162;227;190;x;
8607;211;119;95;x;
8608;28;59;26;x;
8609;243;87;168;x;
8610;198;143;62;x;
8611;207;217;27;x;
8612;122;77;145;x;
8613;238;246;11;x;
8614;93;99;167;x;
8615;246;233;242;x;
8616;64;158;143;x;
8617;230;186;29;x;
8618;130;82;20;x;
8619;66;105;9;x;
8620;0;129;171;x;
8621;180;139;181;x;
8622;47;8;161;x;
8623;48;16;91;x;
8624;43;130;235;x;
8625;187;144;21;x;
8626;44;10;217;x;
8627;3;174;25;x;
8628;187;35;168;x;
8629;110;136;239;x;
8630;207;139;176;x;
8631;19;30;117;x;
8632;160;200;74;x;
8633;171;7;210;x;
8634;180;179;63;x;
8635;12;210;99;x;
8636;226;160;87;x;
8637;252;92;59;x;
8638;38;227;211;x;
8639;162;166;90;x;
8640;251;94;51;x;
8641;137;28;88;x;
8642;165;115;28;x;
8643;131;25;81;x;
8644;166;155;228;x;
8645;13;113;163;x;
8646;170;205;185;x;
8647;121;142;224;x;
8648;97;166;123;x;
8649;109;29;85;x;
8650;92;217;209;x;
8651;5;229;158;x;
8652;160;130;144;x;
8653;76;99;28;x;
8654;7;242;190;x;
8655;193;73;11;x;
8656;133;126;233;x;
8657;49;177;75;x;
8658;20;131;153;x;
8659;104;142;21;x;
8660;237;153;224;x;
8661;109;5;140;x;
8662;241;63;65;x;
8663;249;240;161;x;
8664;56;179;37;x;
8665;112;150;143;x;
8666;72;136;85;x;
8667;234;191;110;x;
8668;38;94;60;x;
8669;190;221;86;x;
8670;12;252;79;x;
8671;117;245;230;x;
8672;144;158;153;x;
8673;225;158;45;x;
8674;42;157;179;x;
8675;105;44;163;x;
8676;57;145;137;x;
8677;169;117;70;x;
8678;137;20;161;x;
8679;248;254;54;x;
8680;3;242;245;x;
8681;17;127;225;x;
8682;38;77;255;x;
8683;108;217;200;x;
8684;133;81;24;x;
8685;226;166;179;x;
8686;228;190;141;x;
8687;218;160;79;x;
8688;87;231;214;x;
8689;212;178;72;x;
8690;58;88;41;x;
8691;254;35;49;x;
8692;148;60;92;x;
8693;171;45;83;x;
8694;216;86;77;x;
8695;255;71;42;x;
8696;235;64;152;x;
8697;183;10;53;x;
8698;66;24;43;x;
8699;205;132;116;x;
8700;134;64;37;x;
8701;109;114;87;x;
8702;109;13;121;x;
8703;214;193;68;x;
8704;34;180;122;x;
8705;26;177;168;x;
8706;149;229;227;x;
8707;191;108;143;x;
8708;98;100;182;x;
8709;183;83;29;x;
8710;114;124;202;x;
8711;150;51;224;x;
8712;121;152;109;x;
8713;10;27;252;x;
8714;40;71;135;x;
8715;8;20;154;x;
8716;156;173;140;x;
8717;246;247;50;x;
8718;185;167;106;x;
8719;175;243;183;x;
8720;123;253;117;x;
8721;229;199;34;x;
8722;11;19;174;x;
8723;202;239;50;x;
8724;179;109;162;x;
8725;88;138;103;x;
8726;4;115;147;x;
8727;164;211;142;x;
8728;33;151;153;x;
8729;18;9;181;x;
8730;196;144;97;x;
8731;95;7;214;x;
8732;115;140;168;x;
8733;50;47;251;x;
8734;43;103;160;x;
8735;199;34;220;x;
8736;103;255;232;x;
8737;82;160;16;x;
8738;17;38;180;x;
8739;147;47;210;x;
8740;167;4;188;x;
8741;92;76;143;x;
8742;186;119;68;x;
8743;133;3;237;x;
8744;154;135;126;x;
8745;130;249;198;x;
8746;56;227;180;x;
8747;82;155;105;x;
8748;34;211;51;x;
8749;191;191;148;x;
8750;144;182;191;x;
8751;194;153;8;x;
8752;92;117;82;x;
8753;162;247;163;x;
8754;194;192;138;x;
8755;219;91;12;x;
8756;129;63;74;x;
8757;132;156;62;x;
8758;32;53;89;x;
8759;174;241;198;x;
8760;244;226;229;x;
8761;89;227;4;x;
8762;129;92;191;x;
8763;26;134;70;x;
8764;191;75;0;x;
8765;254;12;239;x;
8766;86;222;185;x;
8767;216;105;27;x;
8768;79;78;91;x;
8769;49;202;46;x;
8770;226;95;157;x;
8771;18;220;95;x;
8772;118;139;170;x;
8773;159;238;177;x;
8774;80;65;157;x;
8775;139;178;161;x;
8776;248;242;217;x;
8777;213;67;219;x;
8778;134;29;89;x;
8779;179;71;89;x;
8780;58;100;6;x;
8781;145;115;82;x;
8782;124;48;221;x;
8783;184;190;115;x;
8784;191;235;150;x;
8785;64;151;89;x;
8786;211;80;131;x;
8787;44;185;161;x;
8788;61;150;44;x;
8789;28;127;119;x;
8790;45;26;187;x;
8791;14;202;84;x;
8792;13;18;150;x;
8793;206;251;185;x;
8794;89;117;29;x;
8795;169;13;45;x;
8796;90;86;139;x;
8797;9;91;136;x;
8798;239;255;245;x;
8799;199;139;116;x;
8800;67;74;182;x;
8801;174;134;204;x;
8802;186;160;84;x;
8803;6;160;23;x;
8804;19;221;87;x;
8805;140;146;168;x;
8806;119;44;4;x;
8807;71;252;123;x;
8808;80;141;65;x;
8809;195;51;50;x;
8810;239;198;100;x;
8811;189;99;90;x;
8812;202;197;79;x;
8813;55;85;77;x;
8814;16;215;235;x;
8815;99;162;108;x;
8816;205;47;215;x;
8817;7;114;43;x;
8818;93;116;143;x;
8819;106;193;25;x;
8820;163;177;90;x;
8821;218;130;139;x;
8822;186;42;51;x;
8823;183;24;214;x;
8824;9;202;191;x;
8825;204;127;103;x;
8826;255;87;107;x;
8827;69;64;107;x;
8828;204;54;233;x;
8829;237;169;95;x;
8830;204;126;236;x;
8831;217;168;211;x;
8832;172;141;216;x;
8833;218;244;152;x;
8834;80;144;66;x;
8835;223;119;70;x;
8836;71;11;9;x;
8837;213;218;254;x;
8838;125;1;198;x;
8839;17;19;101;x;
8840;83;142;15;x;
8841;188;250;244;x;
8842;107;162;230;x;
8843;84;181;70;x;
8844;254;179;231;x;
8845;241;227;97;x;
8846;191;177;167;x;
8847;148;25;240;x;
8848;184;121;118;x;
8849;72;153;109;x;
8850;237;138;17;x;
8851;112;209;78;x;
8852;43;129;195;x;
8853;78;137;110;x;
8854;129;156;189;x;
8855;64;55;200;x;
8856;128;97;53;x;
8857;11;68;193;x;
8858;54;239;55;x;
8859;97;161;119;x;
8860;155;81;94;x;
8861;182;42;109;x;
8862;216;59;232;x;
8863;185;9;61;x;
8864;234;199;34;x;
8865;69;126;197;x;
8866;154;94;168;x;
8867;23;243;96;x;
8868;67;105;9;x;
8869;251;23;53;x;
8870;244;201;174;x;
8871;39;114;110;x;
8872;138;62;185;x;
8873;227;254;73;x;
8874;244;171;90;x;
8875;200;127;86;x;
8876;110;129;188;x;
8877;64;11;222;x;
8878;150;90;111;x;
8879;34;227;184;x;
8880;44;132;212;x;
8881;164;188;143;x;
8882;106;156;143;x;
8883;184;29;202;x;
8884;207;3;237;x;
8885;33;96;65;x;
8886;184;164;60;x;
8887;44;242;174;x;
8888;145;95;119;x;
8889;137;190;71;x;
8890;242;91;223;x;
8891;151;52;233;x;
8892;182;130;43;x;
8893;218;99;54;x;
8894;86;225;179;x;
8895;223;121;122;x;
8896;115;173;39;x;
8897;253;186;175;x;
8898;236;19;173;x;
8899;88;116;146;x;
8900;178;222;65;x;
8901;156;165;82;x;
8902;160;147;227;x;
8903;233;49;190;x;
8904;80;194;143;x;
8905;214;246;9;x;
8906;16;13;17;x;
8907;231;35;58;x;
8908;83;3;16;x;
8909;26;209;199;x;
8910;85;33;55;x;
8911;241;175;179;x;
8912;49;73;202;x;
8913;38;85;213;x;
8914;36;41;109;x;
8915;2;122;68;x;
8916;74;238;5;x;
8917;50;144;157;x;
8918;9;103;9;x;
8919;115;80;167;x;
8920;128;172;104;x;
8921;201;113;96;x;
8922;41;141;26;x;
8923;64;152;205;x;
8924;222;8;161;x;
8925;38;204;62;x;
8926;197;173;154;x;
8927;10;253;208;x;
8928;141;49;206;x;
8929;112;178;176;x;
8930;254;108;60;x;
8931;177;220;235;x;
8932;70;231;248;x;
8933;157;113;41;x;
8934;112;208;234;x;
8935;138;78;144;x;
8936;10;224;173;x;
8937;142;205;70;x;
8938;158;173;145;x;
8939;182;151;220;x;
8940;184;148;102;x;
8941;161;45;155;x;
8942;198;214;182;x;
8943;45;10;244;x;
8944;67;139;12;x;
8945;203;0;117;x;
8946;154;49;47;x;
8947;99;105;200;x;
8948;77;179;15;x;
8949;0;53;246;x;
8950;241;100;0;x;
8951;22;197;28;x;
8952;176;202;211;x;
8953;38;192;14;x;
8954;252;187;100;x;
8955;243;58;237;x;
8956;29;253;182;x;
8957;190;219;231;x;
8958;235;225;5;x;
8959;139;47;165;x;
8960;11;150;13;x;
8961;115;173;127;x;
8962;146;42;134;x;
8963;75;198;149;x;
8964;44;51;129;x;
8965;16;121;21;x;
8966;158;52;203;x;
8967;133;164;31;x;
8968;137;186;62;x;
8969;22;86;62;x;
8970;127;123;2;x;
8971;182;244;70;x;
8972;198;176;135;x;
8973;88;163;47;x;
8974;186;237;221;x;
8975;148;105;101;x;
8976;219;60;54;x;
8977;197;139;118;x;
8978;43;207;105;x;
8979;173;247;84;x;
8980;242;193;9;x;
8981;212;204;117;x;
8982;93;14;107;x;
8983;247;252;85;x;
8984;22;135;180;x;
8985;119;225;14;x;
8986;251;11;130;x;
8987;140;83;147;x;
8988;46;46;68;x;
8989;153;255;54;x;
8990;215;82;138;x;
8991;12;203;2;x;
8992;0;21;195;x;
8993;163;43;152;x;
8994;102;221;36;x;
8995;38;43;139;x;
8996;148;137;217;x;
8997;239;165;3;x;
8998;92;147;67;x;
8999;225;75;83;x;
9000;226;123;7;x;
9001;115;230;68;x;
9002;12;166;239;x;
9003;184;150;107;x;
9004;116;74;74;x;
9005;143;29;115;x;
9006;217;177;103;x;
9007;155;92;98;x;
9008;143;23;65;x;
9009;105;78;140;x;
9010;47;181;42;x;
9011;30;43;6;x;
9012;113;20;104;x;
9013;173;207;42;x;
9014;72;42;149;x;
9015;94;181;234;x;
9016;195;195;209;x;
9017;93;22;125;x;
9018;170;218;209;x;
9019;17;101;232;x;
9020;7;150;206;x;
9021;124;207;241;x;
9022;175;71;42;x;
9023;226;206;98;x;
9024;230;162;3;x;
9025;129;103;215;x;
9026;93;195;142;x;
9027;85;160;96;x;
9028;114;45;212;x;
9029;29;159;12;x;
9030;62;55;38;x;
9031;153;225;122;x;
9032;15;215;150;x;
9033;246;131;17;x;
9034;182;97;253;x;
9035;147;63;238;x;
9036;215;84;100;x;
9037;150;207;192;x;
9038;100;138;117;x;
9039;227;52;109;x;
9040;158;84;230;x;
9041;255;72;218;x;
9042;199;70;59;x;
9043;15;126;106;x;
9044;153;93;236;x;
9045;137;160;226;x;
9046;181;17;108;x;
9047;166;127;90;x;
9048;124;75;198;x;
9049;93;110;190;x;
9050;148;205;229;x;
9051;137;32;130;x;
9052;219;173;143;x;
9053;29;16;32;x;
9054;245;253;94;x;
9055;203;99;150;x;
9056;148;31;56;x;
9057;145;219;151;x;
9058;109;206;185;x;
9059;149;103;4;x;
9060;118;136;237;x;
9061;184;246;58;x;
9062;210;194;36;x;
9063;125;27;167;x;
9064;186;3;159;x;
9065;4;93;22;x;
9066;93;57;53;x;
9067;106;14;165;x;
9068;138;151;187;x;
9069;9;250;163;x;
9070;162;227;108;x;
9071;201;127;228;x;
9072;218;117;215;x;
9073;132;13;76;x;
9074;117;84;159;x;
9075;25;102;167;x;
9076;211;108;52;x;
9077;89;111;185;x;
9078;24;175;77;x;
9079;158;100;224;x;
9080;130;159;185;x;
9081;120;89;206;x;
9082;252;248;32;x;
9083;11;181;108;x;
9084;61;243;208;x;
9085;123;243;37;x;
9086;242;130;105;x;
9087;21;77;36;x;
9088;135;210;194;x;
9089;180;116;86;x;
9090;24;139;23;x;
9091;211;42;26;x;
9092;132;99;34;x;
9093;137;161;115;x;
9094;252;68;231;x;
9095;201;140;156;x;
9096;97;96;139;x;
9097;143;244;54;x;
9098;86;192;70;x;
9099;217;238;28;x;
9100;88;250;139;x;
9101;49;63;97;x;
9102;254;75;168;x;
9103;104;72;148;x;
9104;89;82;97;x;
9105;145;20;247;x;
9106;121;115;136;x;
9107;162;53;132;x;
9108;130;248;214;x;
9109;216;197;150;x;
9110;191;156;21;x;
9111;73;112;28;x;
9112;101;38;52;x;
9113;239;23;186;x;
9114;35;153;204;x;
9115;246;123;106;x;
9116;137;221;158;x;
9117;194;28;76;x;
9118;126;225;36;x;
9119;24;62;231;x;
9120;66;95;169;x;
9121;64;120;59;x;
9122;152;247;130;x;
9123;92;184;179;x;
9124;198;218;204;x;
9125;45;170;182;x;
9126;233;254;115;x;
9127;4;57;4;x;
9128;162;147;149;x;
9129;185;174;224;x;
9130;89;200;29;x;
9131;203;152;57;x;
9132;119;104;242;x;
9133;240;228;34;x;
9134;32;108;94;x;
9135;45;80;237;x;
9136;189;178;138;x;
9137;0;209;70;x;
9138;28;110;60;x;
9139;134;166;45;x;
9140;160;140;164;x;
9141;23;28;29;x;
9142;247;200;144;x;
9143;158;84;184;x;
9144;137;187;181;x;
9145;10;142;0;x;
9146;149;161;68;x;
9147;28;70;161;x;
9148;216;162;48;x;
9149;13;159;218;x;
9150;5;148;194;x;
9151;123;206;68;x;
9152;236;4;45;x;
9153;11;221;59;x;
9154;139;8;63;x;
9155;30;180;88;x;
9156;163;227;4;x;
9157;64;143;221;x;
9158;66;104;203;x;
9159;118;215;37;x;
9160;1;117;183;x;
9161;186;184;127;x;
9162;249;175;213;x;
9163;111;92;55;x;
9164;87;184;121;x;
9165;224;18;165;x;
9166;19;142;105;x;
9167;158;124;105;x;
9168;186;100;230;x;
9169;175;200;4;x;
9170;119;69;113;x;
9171;18;243;134;x;
9172;100;83;0;x;
9173;218;26;75;x;
9174;214;99;138;x;
9175;147;178;18;x;
9176;213;255;239;x;
9177;85;212;25;x;
9178;59;114;97;x;
9179;185;69;185;x;
9180;36;188;206;x;
9181;254;106;109;x;
9182;8;86;132;x;
9183;46;13;162;x;
9184;193;106;98;x;
9185;201;35;92;x;
9186;118;102;24;x;
9187;97;26;245;x;
9188;171;125;119;x;
9189;171;49;58;x;
9190;197;211;132;x;
9191;250;208;88;x;
9192;236;145;108;x;
9193;62;209;25;x;
9194;209;194;8;x;
9195;253;168;237;x;
9196;134;14;213;x;
9197;83;66;189;x;
9198;95;10;176;x;
9199;153;43;32;x;
9200;245;72;53;x;
9201;232;205;234;x;
9202;203;251;126;x;
9203;97;196;130;x;
9204;192;1;189;x;
9205;192;37;82;x;
9206;99;25;88;x;
9207;219;29;205;x;
9208;4;213;154;x;
9209;123;103;34;x;
9210;0;228;184;x;
9211;238;14;6;x;
9212;172;151;30;x;
9213;99;198;36;x;
9214;59;15;108;x;
9215;169;58;102;x;
9216;127;193;45;x;
9217;249;171;39;x;
9218;215;113;12;x;
9219;248;146;111;x;
9220;98;20;99;x;
9221;241;243;112;x;
9222;180;59;188;x;
9223;85;45;212;x;
9224;193;231;17;x;
9225;245;151;55;x;
9226;171;30;253;x;
9227;206;153;60;x;
9228;130;82;32;x;
9229;38;123;115;x;
9230;54;233;230;x;
9231;22;195;105;x;
9232;249;150;120;x;
9233;159;85;245;x;
9234;158;195;55;x;
9235;123;188;207;x;
9236;5;59;106;x;
9237;163;172;88;x;
9238;35;176;30;x;
9239;54;23;246;x;
9240;5;186;78;x;
9241;81;184;162;x;
9242;132;88;218;x;
9243;143;217;239;x;
9244;58;60;160;x;
9245;158;140;173;x;
9246;38;185;74;x;
9247;117;121;104;x;
9248;208;61;240;x;
9249;129;187;211;x;
9250;138;177;91;x;
9251;105;224;233;x;
9252;191;41;183;x;
9253;86;200;157;x;
9254;228;226;193;x;
9255;50;205;136;x;
9256;114;82;254;x;
9257;180;187;220;x;
9258;93;220;123;x;
9259;141;76;87;x;
9260;183;190;18;x;
9261;190;149;77;x;
9262;9;68;17;x;
9263;169;28;214;x;
9264;48;24;100;x;
9265;200;254;240;x;
9266;245;139;240;x;
9267;192;12;74;x;
9268;31;72;22;x;
9269;212;113;251;x;
9270;240;79;187;x;
9271;60;128;212;x;
9272;203;211;125;x;
9273;165;229;211;x;
9274;190;51;69;x;
9275;236;178;103;x;
9276;172;188;165;x;
9277;149;188;246;x;
9278;57;79;162;x;
9279;233;31;116;x;
9280;9;142;71;x;
9281;152;6;44;x;
9282;149;130;172;x;
9283;99;73;225;x;
9284;52;113;92;x;
9285;20;26;238;x;
9286;128;51;235;x;
9287;180;208;254;x;
9288;119;215;149;x;
9289;74;23;95;x;
9290;216;117;251;x;
9291;189;125;211;x;
9292;146;59;235;x;
9293;107;161;87;x;
9294;48;209;161;x;
9295;170;96;74;x;
9296;192;53;96;x;
9297;114;125;30;x;
9298;0;105;19;x;
9299;181;131;162;x;
9300;9;7;40;x;
9301;150;66;19;x;
9302;232;148;186;x;
9303;175;138;84;x;
9304;240;227;120;x;
9305;146;97;143;x;
9306;179;173;61;x;
9307;247;52;189;x;
9308;110;31;168;x;
9309;198;182;236;x;
9310;197;108;37;x;
9311;11;250;223;x;
9312;29;97;173;x;
9313;37;110;247;x;
9314;139;76;111;x;
9315;222;103;181;x;
9316;181;147;96;x;
9317;195;89;83;x;
9318;216;187;61;x;
9319;154;82;12;x;
9320;71;172;49;x;
9321;236;189;48;x;
9322;90;111;73;x;
9323;101;176;16;x;
9324;94;48;137;x;
9325;48;82;200;x;
9326;62;233;38;x;
9327;220;42;205;x;
9328;100;126;80;x;
9329;105;22;204;x;
9330;212;29;216;x;
9331;70;183;250;x;
9332;111;48;26;x;
9333;94;69;13;x;
9334;67;74;233;x;
9335;192;65;219;x;
9336;67;52;66;x;
9337;212;46;234;x;
9338;19;159;251;x;
9339;89;41;130;x;
9340;87;76;221;x;
9341;104;36;164;x;
9342;203;235;22;x;
9343;26;184;41;x;
9344;252;102;182;x;
9345;226;70;233;x;
9346;125;244;127;x;
9347;225;53;187;x;
9348;3;194;65;x;
9349;170;169;29;x;
9350;245;15;168;x;
9351;24;238;173;x;
9352;56;68;35;x;
9353;124;243;201;x;
9354;141;234;36;x;
9355;114;216;246;x;
9356;196;202;180;x;
9357;128;27;15;x;
9358;248;181;61;x;
9359;217;110;139;x;
9360;158;28;30;x;
9361;77;158;39;x;
9362;25;56;11;x;
9363;255;84;91;x;
9364;108;80;218;x;
9365;114;246;24;x;
9366;215;69;131;x;
9367;52;147;193;x;
9368;173;139;185;x;
9369;135;212;39;x;
9370;68;91;35;x;
9371;38;158;1;x;
9372;71;60;63;x;
9373;251;62;157;x;
9374;200;249;186;x;
9375;102;7;114;x;
9376;252;160;167;x;
9377;91;84;207;x;
9378;18;96;225;x;
9379;96;180;184;x;
9380;85;66;187;x;
9381;68;58;148;x;
9382;42;100;228;x;
9383;213;97;3;x;
9384;239;252;65;x;
9385;138;123;195;x;
9386;10;196;63;x;
9387;63;79;131;x;
9388;231;238;76;x;
9389;192;20;126;x;
9390;200;142;185;x;
9391;106;144;59;x;
9392;174;77;35;x;
9393;23;201;0;x;
9394;131;243;180;x;
9395;162;214;31;x;
9396;63;154;51;x;
9397;250;177;58;x;
9398;3;255;181;x;
9399;80;193;154;x;
9400;88;2;68;x;
9401;113;52;224;x;
9402;176;229;184;x;
9403;179;53;250;x;
9404;147;180;250;x;
9405;20;167;118;x;
9406;121;31;56;x;
9407;114;188;18;x;
9408;221;209;106;x;
9409;44;165;48;x;
9410;24;207;98;x;
9411;203;157;213;x;
9412;17;30;144;x;
9413;228;221;80;x;
9414;47;123;166;x;
9415;24;23;247;x;
9416;27;96;253;x;
9417;203;196;199;x;
9418;10;239;64;x;
9419;255;132;7;x;
9420;144;40;228;x;
9421;214;140;74;x;
9422;138;175;171;x;
9423;246;214;122;x;
9424;224;255;165;x;
9425;44;116;81;x;
9426;116;41;215;x;
9427;185;51;183;x;
9428;120;218;252;x;
9429;54;147;84;x;
9430;7;95;9;x;
9431;224;39;250;x;
9432;90;169;78;x;
9433;8;193;202;x;
9434;192;85;208;x;
9435;8;49;82;x;
9436;152;28;101;x;
9437;132;179;191;x;
9438;211;246;134;x;
9439;140;79;151;x;
9440;151;120;86;x;
9441;71;67;233;x;
9442;80;22;64;x;
9443;218;180;210;x;
9444;142;153;49;x;
9445;111;83;79;x;
9446;209;171;57;x;
9447;1;46;24;x;
9448;102;206;150;x;
9449;128;38;192;x;
9450;248;120;79;x;
9451;26;197;35;x;
9452;156;116;167;x;
9453;129;10;157;x;
9454;205;223;94;x;
9455;18;221;233;x;
9456;9;2;141;x;
9457;1;25;134;x;
9458;18;202;50;x;
9459;153;204;79;x;
9460;177;129;145;x;
9461;49;90;35;x;
9462;65;254;56;x;
9463;188;163;248;x;
9464;113;178;30;x;
9465;74;132;177;x;
9466;66;13;180;x;
9467;66;181;44;x;
9468;33;68;167;x;
9469;97;73;24;x;
9470;159;150;205;x;
9471;25;128;48;x;
9472;24;21;131;x;
9473;124;233;204;x;
9474;14;74;112;x;
9475;155;191;168;x;
9476;149;43;54;x;
9477;72;96;204;x;
9478;184;64;180;x;
9479;144;37;250;x;
9480;205;182;213;x;
9481;65;20;113;x;
9482;100;9;6;x;
9483;81;184;97;x;
9484;165;253;252;x;
9485;5;219;66;x;
9486;137;24;80;x;
9487;160;129;18;x;
9488;219;198;23;x;
9489;170;14;166;x;
9490;52;26;32;x;
9491;42;38;222;x;
9492;139;248;139;x;
9493;208;180;70;x;
9494;142;236;211;x;
9495;92;21;129;x;
9496;62;101;29;x;
9497;10;47;88;x;
9498;147;43;140;x;
9499;245;174;51;x;
9500;240;94;94;x;
9501;254;217;152;x;
9502;94;174;97;x;
9503;16;226;211;x;
9504;228;66;220;x;
9505;235;160;181;x;
9506;200;5;242;x;
9507;57;245;29;x;
9508;80;93;37;x;
9509;74;80;236;x;
9510;162;55;37;x;
9511;75;168;174;x;
9512;4;156;39;x;
9513;169;101;63;x;
9514;188;248;30;x;
9515;232;97;84;x;
9516;2;227;47;x;
9517;207;168;139;x;
9518;159;94;72;x;
9519;64;2;255;x;
9520;49;112;172;x;
9521;106;40;203;x;
9522;186;105;105;x;
9523;179;222;197;x;
9524;210;33;66;x;
9525;130;130;206;x;
9526;143;113;3;x;
9527;106;101;151;x;
9528;5;123;101;x;
9529;99;91;238;x;
9530;198;254;207;x;
9531;74;243;254;x;
9532;124;67;172;x;
9533;40;22;202;x;
9534;197;23;165;x;
9535;166;171;66;x;
9536;116;102;144;x;
9537;109;159;249;x;
9538;164;123;204;x;
9539;18;53;67;x;
9540;43;95;228;x;
9541;18;10;62;x;
9542;243;41;13;x;
9543;248;117;110;x;
9544;33;50;139;x;
9545;208;182;186;x;
9546;151;8;184;x;
9547;153;211;86;x;
9548;89;50;194;x;
9549;173;79;175;x;
9550;64;156;235;x;
9551;45;99;67;x;
9552;163;142;52;x;
9553;124;43;141;x;
9554;243;90;233;x;
9555;89;63;77;x;
9556;25;191;69;x;
9557;195;152;93;x;
9558;13;233;24;x;
9559;82;27;175;x;
9560;168;218;109;x;
9561;91;252;68;x;
9562;14;208;6;x;
9563;34;24;1;x;
9564;199;137;17;x;
9565;118;5;218;x;
9566;107;2;102;x;
9567;125;27;150;x;
9568;159;22;128;x;
9569;202;246;60;x;
9570;148;114;102;x;
9571;49;239;150;x;
9572;244;25;133;x;
9573;50;19;189;x;
9574;47;98;244;x;
9575;195;201;126;x;
9576;60;70;33;x;
9577;213;188;23;x;
9578;117;104;186;x;
9579;102;169;152;x;
9580;130;202;39;x;
9581;167;211;39;x;
9582;162;72;140;x;
9583;249;37;231;x;
9584;243;27;240;x;
9585;94;115;149;x;
9586;196;180;237;x;
9587;137;34;110;x;
9588;189;14;2;x;
9589;186;255;177;x;
9590;218;24;90;x;
9591;66;35;67;x;
9592;109;235;243;x;
9593;61;211;23;x;
9594;185;206;207;x;
9595;227;201;18;x;
9596;209;157;71;x;
9597;114;131;134;x;
9598;157;133;25;x;
9599;89;7;72;x;
9600;235;92;95;x;
9601;64;199;84;x;
9602;73;223;150;x;
9603;173;172;110;x;
9604;132;115;4;x;
9605;19;1;220;x;
9606;130;116;163;x;
9607;68;78;137;x;
9608;151;92;185;x;
9609;177;202;5;x;
9610;214;181;28;x;
9611;129;87;167;x;
9612;2;60;93;x;
9613;158;189;140;x;
9614;201;85;136;x;
9615;11;235;164;x;
9616;57;196;27;x;
9617;145;184;160;x;
9618;51;111;137;x;
9619;66;27;130;x;
9620;16;74;153;x;
9621;26;39;11;x;
9622;249;109;142;x;
9623;118;244;248;x;
9624;135;183;200;x;
9625;23;127;3;x;
9626;188;169;77;x;
9627;255;56;187;x;
9628;163;229;31;x;
9629;135;52;101;x;
9630;68;205;188;x;
9631;150;155;183;x;
9632;43;178;32;x;
